batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_count
Batch_001,2025-04-16 22:05:00,4,65.61,29.91,29.53,629.89,607.1,196.58,0.65,0.26,5.49,Seed Sowing,0
Batch_001,2025-04-16 22:10:00,4,62.88,28.37,28.58,629.66,951.3,144.06,0.45,0.72,6.16,Seed Sowing,0
Batch_001,2025-04-16 22:15:00,4,66.11,27.73,29.96,620.12,922.6,246.26,0.25,0.8,5.78,Seed Sowing,0
Batch_001,2025-04-16 22:20:00,4,67.85,26.96,27.78,629.89,823.24,175.51,0.62,0.48,5.68,Seed Sowing,0
Batch_001,2025-04-16 22:25:00,4,60.72,27.8,29.06,629.61,819.09,243.61,0.82,0.31,6.22,Seed Sowing,0
Batch_001,2025-04-16 22:30:00,4,68.04,26.65,28.63,622.58,920.68,159.52,0.77,0.32,6.57,Seed Sowing,0
Batch_001,2025-04-16 22:35:00,4,67.04,27.68,28.33,632.94,964.45,205.16,0.62,0.87,6.04,Seed Sowing,0
Batch_001,2025-04-16 22:40:00,4,61.07,25.09,28.96,624.07,568.05,143.16,0.35,0.59,6.11,Seed Sowing,0
Batch_001,2025-04-16 22:45:00,4,62.45,28.1,29.42,627.04,665.53,202.15,0.53,0.43,5.95,Seed Sowing,0
Batch_001,2025-04-16 22:50:00,4,65.39,25.95,27.05,632.21,811.11,230.7,0.61,0.64,6.74,Seed Sowing,0
Batch_001,2025-04-16 22:55:00,4,59.17,26.64,27.98,621.08,522.61,161.32,0.35,0.89,5.98,Seed Sowing,0
Batch_001,2025-04-16 23:00:00,4,57.86,25.61,29.18,621.66,627.45,137.69,0.56,0.72,5.84,Seed Sowing,0
Batch_001,2025-04-16 23:05:00,4,72.08,26.1,26.75,633.16,723.19,217.21,0.31,0.34,5.94,Seed Sowing,0
Batch_001,2025-04-16 23:10:00,4,67.4,25.24,26.89,635.82,735.44,191.66,0.88,0.53,6.14,Seed Sowing,0
Batch_001,2025-04-16 23:15:00,4,62.42,24.42,28.59,634.3,845.44,157.7,-1.46,0.68,5.96,Seed Sowing,0
Batch_001,2025-04-16 23:20:00,4,69.58,25.8,28.32,626.33,695.03,161.96,0.58,0.26,5.8,Seed Sowing,0
Batch_001,2025-04-16 23:25:00,4,63.82,26.67,27.53,637.42,936.53,195.52,0.15,0.88,6.94,Seed Sowing,0
Batch_001,2025-04-16 23:30:00,4,63.06,25.51,27.09,627.86,706.33,203.39,1.43,0.21,6.36,Seed Sowing,0
Batch_001,2025-04-16 23:35:00,4,65.64,28.52,29.34,624.89,698.02,179.54,0.76,0.35,6.38,Seed Sowing,0
Batch_001,2025-04-16 23:40:00,4,63.7,25.88,29.08,633.8,576.4,227.26,0.57,0.25,6.19,Seed Sowing,0
Batch_001,2025-04-16 23:45:00,4,63.44,27.76,27.99,625.36,836.15,186.39,0.51,0.15,6.44,Seed Sowing,0
Batch_001,2025-04-16 23:50:00,4,62.48,23.69,27.18,632.43,966.68,200.21,0.35,0.72,6.74,Seed Sowing,0
Batch_001,2025-04-16 23:55:00,4,68.1,29.31,29.02,635.41,984.02,151.12,0.78,0.86,5.62,Seed Sowing,0
Batch_001,2025-04-17 00:00:00,5,82.17,23.78,23.14,636.59,637.02,233.35,0.72,0.76,5.96,Seed Sowing,0
Batch_001,2025-04-17 00:05:00,5,80.84,25.36,20.76,633.64,742.31,215.8,0.48,0.8,6.7,Seed Sowing,0
Batch_001,2025-04-17 00:10:00,5,82.52,23.77,21.29,628.74,840.54,207.08,0.35,0.25,5.92,Seed Sowing,0
Batch_001,2025-04-17 00:15:00,5,85.4,25.68,20.47,633.85,537.46,182.77,0.52,0.46,6.09,Seed Sowing,0
Batch_001,2025-04-17 00:20:00,5,85.16,23.28,22.11,637.7,873.35,218.65,0.21,0.65,6.5,Seed Sowing,0
Batch_001,2025-04-17 00:25:00,5,85.43,25.29,21.27,633.95,584.53,181.08,0.51,0.83,5.93,Seed Sowing,0
Batch_001,2025-04-17 00:30:00,5,84.99,24.85,20.09,626.3,916.22,184.81,0.49,0.39,6.58,Seed Sowing,0
Batch_001,2025-04-17 00:35:00,5,86.45,22.13,21.0,621.95,1001.41,213.2,0.7,0.79,6.26,Seed Sowing,0
Batch_001,2025-04-17 00:40:00,5,80.21,21.92,21.21,629.73,956.63,206.93,0.25,0.26,6.16,Seed Sowing,0
Batch_001,2025-04-17 00:45:00,5,86.0,21.78,21.7,635.92,546.5,218.06,0.64,0.63,6.88,Seed Sowing,0
Batch_001,2025-04-17 00:50:00,5,84.34,25.2,21.58,632.07,697.16,209.31,0.4,0.7,6.67,Seed Sowing,0
Batch_001,2025-04-17 00:55:00,5,80.3,22.04,22.16,637.3,723.95,245.51,0.2,0.12,7.05,Seed Sowing,0
Batch_001,2025-04-17 01:00:00,5,83.99,23.82,22.99,636.23,797.31,220.44,0.78,0.34,6.68,Seed Sowing,0
Batch_001,2025-04-17 01:05:00,5,82.0,23.83,22.23,627.64,675.92,253.51,0.17,0.43,5.54,Seed Sowing,0
Batch_001,2025-04-17 01:10:00,5,84.72,22.55,20.18,634.86,654.94,163.55,0.51,0.65,6.56,Seed Sowing,0
Batch_001,2025-04-17 01:15:00,5,79.27,24.58,20.46,636.37,958.59,198.86,0.73,0.9,6.5,Seed Sowing,0
Batch_001,2025-04-17 01:20:00,5,79.1,22.33,21.86,628.19,557.88,247.06,0.58,2.69,5.8,Seed Sowing,0
Batch_001,2025-04-17 01:25:00,5,80.15,25.45,22.02,633.0,963.44,223.99,0.9,0.78,5.73,Seed Sowing,0
Batch_001,2025-04-17 01:30:00,5,84.85,24.91,23.76,627.35,888.77,142.69,0.15,0.88,5.65,Seed Sowing,0
Batch_001,2025-04-17 01:35:00,5,82.41,22.61,22.33,619.96,688.48,156.88,0.45,0.65,6.38,Seed Sowing,0
Batch_001,2025-04-17 01:40:00,5,80.36,24.62,21.07,627.51,675.56,147.59,0.62,0.75,5.54,Seed Sowing,0
Batch_001,2025-04-17 01:45:00,5,83.91,25.78,22.29,637.11,570.37,240.39,0.66,0.66,6.16,Seed Sowing,0
Batch_001,2025-04-17 01:50:00,5,83.98,22.85,23.54,634.07,725.72,163.99,0.75,0.43,6.33,Seed Sowing,0
Batch_001,2025-04-17 01:55:00,5,79.99,23.71,20.78,637.17,865.16,186.86,0.16,0.33,5.71,Seed Sowing,0
Batch_001,2025-04-17 02:00:00,5,83.41,24.07,21.2,628.01,825.73,216.91,0.69,0.62,5.49,Seed Sowing,0
Batch_001,2025-04-17 02:05:00,5,83.06,24.31,23.14,626.3,680.79,167.38,0.67,0.33,6.47,Seed Sowing,0
Batch_001,2025-04-17 02:10:00,5,82.47,22.36,20.61,635.18,846.86,233.33,0.46,0.73,6.14,Seed Sowing,0
Batch_001,2025-04-17 02:15:00,5,80.0,24.87,24.04,634.21,548.93,198.92,0.54,0.75,5.62,Seed Sowing,0
Batch_001,2025-04-17 02:20:00,5,84.1,25.85,21.08,632.96,961.9,157.94,0.11,0.78,5.43,Seed Sowing,0
Batch_001,2025-04-17 02:25:00,5,79.27,22.23,21.26,634.43,693.89,174.69,0.34,0.87,5.68,Seed Sowing,0
Batch_001,2025-04-17 02:30:00,5,85.44,22.85,23.57,641.0,615.72,194.63,0.57,0.47,5.6,Seed Sowing,0
Batch_001,2025-04-17 02:35:00,5,82.8,23.67,20.65,641.56,913.11,235.62,0.11,0.89,5.97,Seed Sowing,0
Batch_001,2025-04-17 02:40:00,5,79.4,25.63,21.71,628.31,781.14,230.17,0.6,0.72,6.11,Seed Sowing,0
Batch_001,2025-04-17 02:45:00,5,84.93,24.68,22.86,622.73,923.5,200.09,0.48,0.43,5.63,Seed Sowing,0
Batch_001,2025-04-17 02:50:00,5,85.91,21.64,20.48,630.35,498.89,204.04,0.38,0.45,6.2,Seed Sowing,0
Batch_001,2025-04-17 02:55:00,5,83.5,22.76,21.25,628.11,959.65,240.71,0.23,0.22,5.91,Seed Sowing,0
Batch_001,2025-04-17 03:00:00,5,82.93,23.94,22.81,626.35,1012.12,209.75,0.45,0.55,6.5,Seed Sowing,0
Batch_001,2025-04-17 03:05:00,5,82.68,24.2,22.61,637.23,576.71,222.27,0.77,0.37,6.38,Seed Sowing,0
Batch_001,2025-04-17 03:10:00,5,84.06,24.35,24.37,627.59,573.91,178.47,0.27,0.63,5.9,Seed Sowing,0
Batch_001,2025-04-17 03:15:00,5,79.53,23.8,23.61,631.08,816.28,152.72,0.22,0.78,7.26,Seed Sowing,0
Batch_001,2025-04-17 03:20:00,5,85.22,24.12,21.96,622.88,905.26,171.95,0.45,0.65,6.58,Seed Sowing,0
Batch_001,2025-04-17 03:25:00,5,90.28,24.48,21.92,619.72,845.27,180.62,0.57,0.42,5.52,Seed Sowing,0
Batch_001,2025-04-17 03:30:00,5,85.23,24.39,21.04,630.66,899.79,238.21,0.13,0.59,6.77,Seed Sowing,0
Batch_001,2025-04-17 03:35:00,5,78.66,22.76,21.79,631.33,529.37,220.09,0.72,0.36,6.41,Seed Sowing,0
Batch_001,2025-04-17 03:40:00,5,80.54,25.38,23.51,618.35,833.76,248.28,0.86,0.84,6.52,Seed Sowing,0
Batch_001,2025-04-17 03:45:00,5,79.43,23.97,22.0,622.03,1033.28,187.1,0.28,0.57,6.55,Seed Sowing,0
Batch_001,2025-04-17 03:50:00,5,82.82,24.35,21.1,638.27,504.91,228.21,0.11,0.58,5.69,Seed Sowing,0
Batch_001,2025-04-17 03:55:00,5,84.2,21.82,20.25,631.86,696.55,202.94,0.29,0.27,6.26,Seed Sowing,0
Batch_001,2025-04-17 04:00:00,5,58.49,23.33,21.14,631.43,872.75,155.78,0.3,0.82,6.64,Seed Sowing,0
Batch_001,2025-04-17 04:05:00,5,61.22,25.05,21.88,629.4,637.03,226.77,0.6,0.49,5.96,Seed Sowing,0
Batch_001,2025-04-17 04:10:00,5,58.15,25.63,20.17,635.88,619.8,188.7,0.87,0.22,6.11,Seed Sowing,0
Batch_001,2025-04-17 04:15:00,5,53.71,22.86,22.16,624.19,808.72,199.66,0.83,0.28,6.84,Seed Sowing,0
Batch_001,2025-04-17 04:20:00,5,59.27,22.96,21.55,618.65,850.09,212.58,0.75,0.39,7.04,Seed Sowing,0
Batch_001,2025-04-17 04:25:00,5,62.18,22.43,20.82,635.14,734.28,161.75,0.29,0.84,6.33,Seed Sowing,0
Batch_001,2025-04-17 04:30:00,5,58.73,22.61,21.46,629.14,972.81,241.09,0.25,0.78,6.71,Seed Sowing,0
Batch_001,2025-04-17 04:35:00,5,61.07,25.76,22.51,628.71,603.23,165.91,0.18,0.4,6.07,Seed Sowing,0
Batch_001,2025-04-17 04:40:00,5,59.07,25.53,20.82,638.49,954.14,243.99,0.51,0.53,7.17,Seed Sowing,0
Batch_001,2025-04-17 04:45:00,5,56.88,25.15,22.24,633.8,908.94,147.87,0.28,0.66,5.72,Seed Sowing,0
Batch_001,2025-04-17 04:50:00,5,62.6,22.32,20.02,640.01,879.4,174.8,0.63,0.12,5.92,Seed Sowing,0
Batch_001,2025-04-17 04:55:00,5,57.34,25.71,23.6,621.57,859.34,186.02,0.22,0.25,5.54,Seed Sowing,0
Batch_001,2025-04-17 05:00:00,5,58.75,23.44,22.07,631.4,896.49,214.29,0.3,0.7,5.71,Seed Sowing,0
Batch_001,2025-04-17 05:05:00,5,58.18,24.53,23.81,624.59,809.07,172.21,0.58,0.32,6.2,Seed Sowing,0
Batch_001,2025-04-17 05:10:00,5,57.11,24.72,20.54,624.65,1038.23,220.33,0.56,0.64,6.0,Seed Sowing,0
Batch_001,2025-04-17 05:15:00,5,59.94,25.09,21.56,622.6,495.07,168.34,0.36,0.5,5.6,Seed Sowing,0
Batch_001,2025-04-17 05:20:00,5,57.04,25.12,20.72,626.25,736.21,161.25,0.84,0.71,6.9,Seed Sowing,0
Batch_001,2025-04-17 05:25:00,5,59.78,22.39,21.1,636.27,600.22,183.82,0.35,0.76,6.3,Seed Sowing,0
Batch_001,2025-04-17 05:30:00,5,60.61,23.08,20.83,626.83,782.97,151.28,0.34,0.45,6.79,Seed Sowing,0
Batch_001,2025-04-17 05:35:00,5,58.06,22.8,23.92,625.74,548.0,170.02,0.76,0.18,6.4,Seed Sowing,0
Batch_001,2025-04-17 05:40:00,5,60.08,24.98,22.11,631.03,839.3,242.99,0.31,0.24,5.43,Seed Sowing,0
Batch_001,2025-04-17 05:45:00,5,61.74,25.95,21.37,627.23,865.66,216.3,0.66,0.82,5.91,Seed Sowing,0
Batch_001,2025-04-17 05:50:00,5,60.34,22.83,21.14,626.19,595.22,221.31,0.74,0.84,6.14,Seed Sowing,0
Batch_001,2025-04-17 05:55:00,5,58.24,23.1,21.58,629.66,857.24,166.13,0.4,0.56,6.34,Seed Sowing,0
Batch_001,2025-04-17 06:00:00,5,59.9,31.2,26.97,636.4,19947.46,585.27,0.14,0.67,6.46,Seed Sowing,0
Batch_001,2025-04-17 06:05:00,5,58.57,31.4,24.62,629.1,15506.59,600.24,0.19,0.79,5.36,Seed Sowing,0
Batch_001,2025-04-17 06:10:00,5,60.49,30.19,25.39,631.61,18183.38,569.43,0.36,0.7,6.63,Seed Sowing,0
Batch_001,2025-04-17 06:15:00,5,55.31,29.25,24.38,628.62,19827.02,714.9,0.46,0.84,6.73,Seed Sowing,0
Batch_001,2025-04-17 06:20:00,5,56.32,30.82,26.14,633.83,16584.53,532.87,0.85,0.39,6.09,Seed Sowing,0
Batch_001,2025-04-17 06:25:00,5,59.6,25.94,25.75,630.22,18862.44,593.87,0.83,0.81,5.98,Seed Sowing,0
Batch_001,2025-04-17 06:30:00,5,60.48,26.77,25.28,625.83,19103.91,576.82,0.57,0.53,6.01,Seed Sowing,0
Batch_001,2025-04-17 06:35:00,5,58.88,29.59,27.79,636.99,15668.35,568.06,0.43,0.86,6.41,Seed Sowing,0
Batch_001,2025-04-17 06:40:00,5,62.11,28.5,26.08,634.54,19001.12,504.44,0.25,0.55,6.15,Seed Sowing,0
Batch_001,2025-04-17 06:45:00,5,58.1,30.72,25.55,632.75,17657.92,664.39,0.5,0.86,5.55,Seed Sowing,0
Batch_001,2025-04-17 06:50:00,5,61.75,29.98,25.38,634.91,15500.15,556.39,0.53,0.68,6.11,Seed Sowing,0
Batch_001,2025-04-17 06:55:00,5,57.09,26.81,24.54,631.81,19960.47,540.2,0.44,0.36,6.02,Seed Sowing,0
Batch_001,2025-04-17 07:00:00,5,61.18,28.92,26.83,637.32,17917.2,617.47,0.74,0.76,5.73,Seed Sowing,0
Batch_001,2025-04-17 07:05:00,5,63.17,29.42,27.72,645.19,15216.96,591.99,0.72,0.76,5.45,Seed Sowing,0
Batch_001,2025-04-17 07:10:00,5,55.01,26.15,25.57,635.01,19063.9,581.11,0.79,0.58,5.99,Seed Sowing,0
Batch_001,2025-04-17 07:15:00,5,62.54,31.2,27.93,624.09,15825.72,582.13,0.66,0.46,5.87,Seed Sowing,0
Batch_001,2025-04-17 07:20:00,5,64.95,28.71,26.49,621.59,16638.63,630.95,0.65,0.88,6.99,Seed Sowing,0
Batch_001,2025-04-17 07:25:00,5,60.24,28.09,25.02,625.33,18128.86,564.99,0.36,0.87,6.63,Seed Sowing,0
Batch_001,2025-04-17 07:30:00,5,60.3,31.26,26.55,632.33,17508.61,532.18,0.55,0.69,6.67,Seed Sowing,0
Batch_001,2025-04-17 07:35:00,5,62.4,31.27,24.31,643.46,19067.34,550.05,0.69,0.17,5.97,Seed Sowing,0
Batch_001,2025-04-17 07:40:00,5,56.87,29.17,25.14,628.2,17098.91,616.79,0.65,0.24,6.91,Seed Sowing,0
Batch_001,2025-04-17 07:45:00,5,59.31,27.13,27.95,632.18,17291.32,623.38,0.65,0.34,6.33,Seed Sowing,0
Batch_001,2025-04-17 07:50:00,5,60.13,26.24,24.35,626.96,16175.48,704.69,0.17,0.85,6.01,Seed Sowing,0
Batch_001,2025-04-17 07:55:00,5,56.92,29.05,28.0,640.85,17826.19,600.06,0.46,0.81,6.91,Seed Sowing,0
Batch_001,2025-04-17 08:00:00,5,59.4,29.32,26.45,619.41,18096.34,703.44,0.37,0.85,6.62,Seed Sowing,0
Batch_001,2025-04-17 08:05:00,5,60.22,30.55,26.05,629.24,15401.62,497.27,0.49,0.7,6.11,Seed Sowing,0
Batch_001,2025-04-17 08:10:00,5,59.64,26.04,24.13,633.27,19272.58,553.22,0.86,0.68,5.84,Seed Sowing,0
Batch_001,2025-04-17 08:15:00,5,54.92,32.15,26.72,628.56,15622.95,683.13,0.59,0.34,6.08,Seed Sowing,0
Batch_001,2025-04-17 08:20:00,5,56.83,26.94,24.6,630.42,16495.09,604.31,0.6,0.5,6.74,Seed Sowing,0
Batch_001,2025-04-17 08:25:00,5,61.52,27.99,25.21,631.77,18060.58,568.42,0.35,0.31,6.85,Seed Sowing,0
Batch_001,2025-04-17 08:30:00,5,59.28,30.05,25.49,629.55,17725.3,520.51,0.34,0.59,6.74,Seed Sowing,0
Batch_001,2025-04-17 08:35:00,5,59.59,25.86,27.28,637.53,18133.17,671.37,0.69,0.8,6.81,Seed Sowing,0
Batch_001,2025-04-17 08:40:00,5,58.43,28.96,24.37,625.34,18548.87,636.49,0.88,0.53,6.56,Seed Sowing,0
Batch_001,2025-04-17 08:45:00,5,59.45,30.58,27.94,631.52,15249.55,681.95,0.29,0.21,6.92,Seed Sowing,0
Batch_001,2025-04-17 08:50:00,5,58.61,28.21,27.65,628.79,15872.05,691.83,0.66,0.5,6.08,Seed Sowing,0
Batch_001,2025-04-17 08:55:00,5,62.44,25.48,24.62,632.31,15125.22,628.66,0.79,0.2,6.21,Seed Sowing,0
Batch_001,2025-04-17 09:00:00,5,53.92,26.57,26.39,643.4,16623.74,693.57,0.52,0.84,5.59,Seed Sowing,0
Batch_001,2025-04-17 09:05:00,5,60.32,30.3,25.13,621.46,18570.02,545.55,0.7,0.64,5.95,Seed Sowing,0
Batch_001,2025-04-17 09:10:00,5,59.4,27.1,24.4,630.07,18963.22,673.43,0.19,0.51,6.88,Seed Sowing,0
Batch_001,2025-04-17 09:15:00,5,56.47,28.72,25.83,625.86,18415.9,600.15,0.28,0.57,6.43,Seed Sowing,0
Batch_001,2025-04-17 09:20:00,5,59.18,28.57,24.92,624.83,15282.41,631.83,0.6,0.4,6.57,Seed Sowing,0
Batch_001,2025-04-17 09:25:00,5,60.32,31.85,26.74,634.4,19987.63,620.59,0.81,0.35,5.58,Seed Sowing,0
Batch_001,2025-04-17 09:30:00,5,56.33,28.7,24.13,627.32,15559.79,654.81,0.85,0.57,6.34,Seed Sowing,0
Batch_001,2025-04-17 09:35:00,5,59.32,26.65,24.95,622.6,18735.98,516.27,0.77,0.6,6.16,Seed Sowing,0
Batch_001,2025-04-17 09:40:00,5,63.22,25.88,25.0,629.83,19288.12,556.21,0.24,0.59,5.54,Seed Sowing,0
Batch_001,2025-04-17 09:45:00,5,52.66,30.61,27.54,644.52,15755.83,684.97,0.27,0.88,6.06,Seed Sowing,0
Batch_001,2025-04-17 09:50:00,5,56.37,26.3,27.08,625.58,19320.4,671.92,0.48,0.13,6.79,Seed Sowing,0
Batch_001,2025-04-17 09:55:00,5,59.44,26.26,26.27,629.95,18777.21,632.82,0.78,2.16,6.47,Seed Sowing,0
Batch_001,2025-04-17 10:00:00,5,60.4,28.47,24.28,629.5,18463.5,566.22,0.79,0.16,6.53,Seed Sowing,0
Batch_001,2025-04-17 10:05:00,5,58.92,30.36,25.55,627.23,19102.26,649.18,0.26,0.28,6.98,Seed Sowing,0
Batch_001,2025-04-17 10:10:00,5,60.17,26.13,27.43,624.89,19953.68,542.0,0.42,0.18,5.75,Seed Sowing,0
Batch_001,2025-04-17 10:15:00,5,57.48,27.28,27.38,629.99,16448.04,554.26,0.62,0.67,6.42,Seed Sowing,0
Batch_001,2025-04-17 10:20:00,5,59.42,32.19,25.59,630.94,17018.56,512.3,0.14,0.7,5.7,Seed Sowing,0
Batch_001,2025-04-17 10:25:00,5,62.0,26.52,24.08,630.71,18917.07,673.19,0.12,0.53,6.78,Seed Sowing,0
Batch_001,2025-04-17 10:30:00,5,58.8,31.46,27.71,625.37,17319.43,572.15,0.81,0.72,6.31,Seed Sowing,0
Batch_001,2025-04-17 10:35:00,5,60.35,28.83,26.4,631.41,15194.5,675.01,0.53,0.48,5.51,Seed Sowing,0
Batch_001,2025-04-17 10:40:00,5,57.27,28.22,25.6,627.91,17801.3,544.46,0.4,0.14,6.16,Seed Sowing,0
Batch_001,2025-04-17 10:45:00,5,56.16,27.49,27.51,635.65,19594.33,692.81,0.46,0.83,6.58,Seed Sowing,0
Batch_001,2025-04-17 10:50:00,5,58.5,27.84,26.6,629.7,16602.74,612.96,0.88,0.8,6.32,Seed Sowing,0
Batch_001,2025-04-17 10:55:00,5,61.31,26.22,25.06,618.17,19209.12,526.36,0.2,0.73,6.27,Seed Sowing,0
Batch_001,2025-04-17 11:00:00,5,55.97,26.33,24.1,629.49,17290.77,571.68,0.59,0.75,6.9,Seed Sowing,0
Batch_001,2025-04-17 11:05:00,5,60.67,26.89,25.9,627.97,18274.73,612.16,0.34,0.61,6.28,Seed Sowing,0
Batch_001,2025-04-17 11:10:00,5,58.01,29.43,24.65,628.87,15534.02,628.84,0.84,0.54,6.66,Seed Sowing,0
Batch_001,2025-04-17 11:15:00,5,59.43,28.09,26.37,625.02,16265.37,505.77,0.58,0.35,5.71,Seed Sowing,0
Batch_001,2025-04-17 11:20:00,5,61.5,29.06,25.71,625.81,17931.03,687.93,0.21,0.64,6.49,Seed Sowing,0
Batch_001,2025-04-17 11:25:00,5,55.34,29.62,26.17,630.72,18894.72,615.99,0.46,0.13,5.74,Seed Sowing,0
Batch_001,2025-04-17 11:30:00,5,60.14,28.88,24.02,634.16,19634.3,518.93,0.32,0.46,6.29,Seed Sowing,0
Batch_001,2025-04-17 11:35:00,5,59.11,31.01,24.38,620.46,15374.02,607.16,0.81,0.65,6.31,Seed Sowing,0
Batch_001,2025-04-17 11:40:00,5,60.63,29.46,24.23,625.03,15768.43,507.65,0.24,0.43,5.85,Seed Sowing,0
Batch_001,2025-04-17 11:45:00,5,60.36,28.39,26.66,631.49,19289.76,518.14,0.74,0.16,6.27,Seed Sowing,0
Batch_001,2025-04-17 11:50:00,5,62.4,27.46,23.49,630.8,15819.97,640.38,0.63,0.41,6.57,Seed Sowing,0
Batch_001,2025-04-17 11:55:00,5,59.93,27.95,25.43,621.4,15153.54,640.29,0.14,0.51,6.63,Seed Sowing,0
Batch_001,2025-04-17 12:00:00,5,44.3,35.07,33.7,644.03,13574.79,417.42,0.69,0.18,5.95,Seed Sowing,0
Batch_001,2025-04-17 12:05:00,5,44.94,35.06,33.72,628.23,11841.7,370.26,0.54,0.63,6.45,Seed Sowing,0
Batch_001,2025-04-17 12:10:00,5,45.24,34.4,33.69,636.43,13648.35,357.94,0.12,0.22,6.79,Seed Sowing,0
Batch_001,2025-04-17 12:15:00,5,53.17,36.31,32.7,626.76,11847.62,322.27,0.48,0.16,6.27,Seed Sowing,0
Batch_001,2025-04-17 12:20:00,5,50.36,34.34,31.87,643.47,13823.52,381.79,0.86,0.56,5.96,Seed Sowing,0
Batch_001,2025-04-17 12:25:00,5,55.47,36.59,33.57,633.27,12556.66,426.71,0.24,0.28,5.6,Seed Sowing,0
Batch_001,2025-04-17 12:30:00,5,50.67,34.02,33.45,623.84,12964.2,450.66,0.77,0.85,6.34,Seed Sowing,0
Batch_001,2025-04-17 12:35:00,5,49.86,35.38,33.12,626.31,12753.53,301.78,0.75,0.48,5.71,Seed Sowing,0
Batch_001,2025-04-17 12:40:00,5,53.84,36.34,32.62,623.45,10546.44,338.63,0.21,0.49,6.36,Seed Sowing,0
Batch_001,2025-04-17 12:45:00,5,48.62,34.1,34.0,627.35,11409.83,373.66,0.77,0.6,5.81,Seed Sowing,0
Batch_001,2025-04-17 12:50:00,5,50.98,35.35,32.95,633.88,11679.4,280.11,0.84,0.1,6.55,Seed Sowing,0
Batch_001,2025-04-17 12:55:00,5,41.13,36.77,32.43,624.26,13117.7,283.91,0.3,0.5,6.88,Seed Sowing,0
Batch_001,2025-04-17 13:00:00,5,51.75,36.91,32.83,636.94,6754.28,402.39,0.28,0.34,6.94,Seed Sowing,0
Batch_001,2025-04-17 13:05:00,5,54.05,34.53,33.78,637.64,6725.19,289.7,0.55,0.35,5.89,Seed Sowing,0
Batch_001,2025-04-17 13:10:00,5,47.33,35.82,33.23,620.23,6032.09,316.33,0.25,0.24,6.42,Seed Sowing,0
Batch_001,2025-04-17 13:15:00,5,52.17,34.21,33.32,639.48,5228.83,248.14,0.69,0.14,6.43,Seed Sowing,0
Batch_001,2025-04-17 13:20:00,5,48.63,34.9,33.07,626.41,6447.52,291.8,0.63,0.82,7.02,Seed Sowing,0
Batch_001,2025-04-17 13:25:00,5,50.59,35.85,32.84,630.03,7513.52,357.6,0.79,0.58,6.26,Seed Sowing,0
Batch_001,2025-04-17 13:30:00,5,53.21,37.11,32.56,633.15,6051.26,363.3,0.86,0.77,5.65,Seed Sowing,0
Batch_001,2025-04-17 13:35:00,5,52.55,33.88,32.51,637.27,7882.54,374.4,0.89,0.53,6.33,Seed Sowing,0
Batch_001,2025-04-17 13:40:00,5,44.88,35.54,32.42,636.38,8018.18,222.25,0.87,0.28,6.86,Seed Sowing,0
Batch_001,2025-04-17 13:45:00,5,49.43,36.16,33.41,624.62,5652.61,201.1,0.18,0.85,6.29,Seed Sowing,0
Batch_001,2025-04-17 13:50:00,5,54.34,35.55,32.12,633.77,5835.79,337.68,0.52,0.7,5.61,Seed Sowing,0
Batch_001,2025-04-17 13:55:00,5,50.24,34.39,33.06,626.97,5809.81,324.08,0.21,0.26,6.8,Seed Sowing,0
Batch_001,2025-04-17 14:00:00,5,48.5,37.49,32.21,633.04,7577.87,262.26,0.82,0.58,6.4,Seed Sowing,0
Batch_001,2025-04-17 14:05:00,5,52.12,37.69,34.1,627.98,4985.9,265.73,0.53,0.51,5.87,Seed Sowing,0
Batch_001,2025-04-17 14:10:00,5,54.84,37.47,33.9,645.59,6079.73,392.44,0.87,0.87,6.34,Seed Sowing,0
Batch_001,2025-04-17 14:15:00,5,48.81,36.85,33.75,616.08,7502.05,206.18,0.37,0.63,5.58,Seed Sowing,0
Batch_001,2025-04-17 14:20:00,5,41.46,37.02,32.52,630.69,5155.39,256.12,0.28,0.15,6.12,Seed Sowing,0
Batch_001,2025-04-17 14:25:00,5,50.99,38.55,33.85,626.15,5222.72,260.31,0.16,0.88,5.93,Seed Sowing,0
Batch_001,2025-04-17 14:30:00,5,51.57,37.25,34.11,617.69,4912.08,328.31,0.12,0.35,6.18,Seed Sowing,0
Batch_001,2025-04-17 14:35:00,5,49.79,37.38,33.64,620.49,5126.16,215.21,0.51,0.35,6.48,Seed Sowing,0
Batch_001,2025-04-17 14:40:00,5,48.61,37.21,33.18,640.2,5708.8,370.22,0.84,0.39,6.26,Seed Sowing,0
Batch_001,2025-04-17 14:45:00,5,46.47,37.97,31.99,632.39,5163.33,204.49,0.32,0.83,6.53,Seed Sowing,0
Batch_001,2025-04-17 14:50:00,5,48.09,37.29,32.2,629.27,5520.91,339.18,0.28,0.34,6.42,Seed Sowing,0
Batch_001,2025-04-17 14:55:00,5,51.39,37.24,32.36,635.2,5659.31,271.56,0.9,0.5,6.95,Seed Sowing,0
Batch_001,2025-04-17 15:00:00,5,49.05,37.8,32.31,626.86,6101.88,233.65,0.55,0.78,5.69,Seed Sowing,0
Batch_001,2025-04-17 15:05:00,5,51.36,37.82,33.63,616.02,5599.99,378.11,0.66,0.31,6.09,Seed Sowing,0
Batch_001,2025-04-17 15:10:00,5,47.95,37.55,32.51,638.95,7823.7,246.94,0.28,0.27,6.77,Seed Sowing,0
