batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,ec,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_count
Batch_001,2025-04-28 02:45:00,16,83.28,26.06,21.55,626.99,0.98,850.25,206.31,0.16,0.09,6.08,Leaf Development,6
Batch_001,2025-04-28 02:50:00,16,80.02,22.96,20.87,627.2,0.98,849.21,164.24,0.21,0.1,6.22,Leaf Development,6
Batch_001,2025-04-28 02:55:00,16,80.48,24.84,21.94,649.8,1.02,586.64,233.02,0.19,0.17,5.86,Leaf Development,6
Batch_001,2025-04-28 03:00:00,16,84.91,24.52,23.52,632.26,0.99,784.47,220.52,0.11,0.12,5.84,Leaf Development,6
Batch_001,2025-04-28 03:05:00,16,79.7,25.34,22.41,621.86,0.97,831.12,233.96,0.19,0.1,6.27,Leaf Development,6
Batch_001,2025-04-28 03:10:00,16,84.71,24.45,23.22,634.14,0.99,508.81,226.78,0.1,0.11,5.84,Leaf Development,6
Batch_001,2025-04-28 03:15:00,16,78.13,24.93,23.02,634.55,0.99,882.97,246.41,0.12,0.12,6.0,Leaf Development,6
Batch_001,2025-04-28 03:20:00,16,80.92,21.96,21.51,625.04,0.98,801.45,232.45,0.18,0.11,5.95,Leaf Development,6
Batch_001,2025-04-28 03:25:00,16,86.14,23.54,21.72,635.08,0.99,547.68,244.11,0.18,0.09,5.94,Leaf Development,6
Batch_001,2025-04-28 03:30:00,16,81.38,23.85,21.25,646.3,1.01,862.14,213.33,0.15,0.1,6.09,Leaf Development,6
Batch_001,2025-04-28 03:35:00,16,84.77,23.94,21.94,630.03,0.98,830.35,158.63,0.16,0.1,6.0,Leaf Development,6
Batch_001,2025-04-28 03:40:00,16,83.35,24.84,20.43,630.16,0.98,812.61,222.53,0.18,0.12,6.02,Leaf Development,6
Batch_001,2025-04-28 03:45:00,16,81.36,21.69,20.84,639.05,1.0,698.31,252.18,0.14,0.12,5.91,Leaf Development,6
Batch_001,2025-04-28 03:50:00,16,81.36,22.75,21.74,634.48,0.99,820.58,187.87,0.1,0.09,6.01,Leaf Development,6
Batch_001,2025-04-28 03:55:00,16,84.23,22.46,23.21,634.7,0.99,548.03,210.87,0.17,0.18,6.09,Leaf Development,6
Batch_001,2025-04-28 04:00:00,16,62.37,23.62,21.5,630.24,0.98,925.55,217.45,0.12,0.09,6.18,Leaf Development,6
Batch_001,2025-04-28 04:05:00,16,55.42,22.53,22.37,627.73,0.98,685.41,181.13,0.19,0.09,5.93,Leaf Development,6
Batch_001,2025-04-28 04:10:00,16,55.15,21.9,22.22,623.39,0.97,757.63,160.17,0.21,0.91,6.16,Leaf Development,6
Batch_001,2025-04-28 04:15:00,16,58.91,24.02,20.5,640.28,1.0,612.76,214.83,0.18,0.09,5.85,Leaf Development,6
Batch_001,2025-04-28 04:20:00,16,59.44,24.32,23.19,614.06,0.96,923.96,170.19,0.19,0.16,6.04,Leaf Development,6
Batch_001,2025-04-28 04:25:00,16,58.36,24.49,20.98,636.3,0.99,817.28,178.03,0.09,0.07,5.81,Leaf Development,6
Batch_001,2025-04-28 04:30:00,16,60.01,24.87,23.07,627.6,0.98,633.76,236.98,0.11,0.08,6.08,Leaf Development,6
Batch_001,2025-04-28 04:35:00,16,57.43,25.35,23.69,625.6,0.98,780.6,186.02,0.1,0.13,6.22,Leaf Development,6
Batch_001,2025-04-28 04:40:00,16,62.11,24.11,19.8,630.93,0.99,838.68,230.05,0.2,0.17,5.84,Leaf Development,6
Batch_001,2025-04-28 04:45:00,16,58.62,23.0,23.09,628.46,0.98,754.04,223.92,0.15,0.11,6.05,Leaf Development,6
Batch_001,2025-04-28 04:50:00,16,56.46,22.68,20.66,632.94,0.99,723.89,240.79,0.15,0.07,6.17,Leaf Development,6
Batch_001,2025-04-28 04:55:00,16,60.9,23.54,20.75,635.54,0.99,794.36,149.21,0.09,0.13,6.19,Leaf Development,6
Batch_001,2025-04-28 05:00:00,16,57.03,25.94,22.9,635.4,0.99,825.44,147.45,0.11,0.2,5.96,Leaf Development,6
Batch_001,2025-04-28 05:05:00,16,55.68,24.54,23.19,629.2,0.98,691.53,191.15,0.13,0.13,6.02,Leaf Development,6
Batch_001,2025-04-28 05:10:00,16,57.55,25.21,20.41,633.92,0.99,560.28,163.11,0.21,0.1,5.9,Leaf Development,6
Batch_001,2025-04-28 05:15:00,16,56.9,25.49,20.6,631.33,0.99,859.79,162.45,0.12,0.1,6.24,Leaf Development,6
Batch_001,2025-04-28 05:20:00,16,59.06,23.67,23.37,624.61,0.98,505.24,164.09,0.1,0.13,5.86,Leaf Development,6
Batch_001,2025-04-28 05:25:00,16,61.97,24.63,23.77,632.51,0.99,502.73,194.56,-1.38,0.1,6.16,Leaf Development,6
Batch_001,2025-04-28 05:30:00,16,58.07,22.34,23.32,627.99,0.98,653.3,232.51,0.12,0.13,5.83,Leaf Development,6
Batch_001,2025-04-28 05:35:00,16,56.43,23.56,22.05,632.6,0.99,813.39,222.14,0.15,0.15,6.03,Leaf Development,6
Batch_001,2025-04-28 05:40:00,16,60.57,24.78,23.54,635.69,0.99,882.84,191.61,0.09,0.12,5.87,Leaf Development,6
Batch_001,2025-04-28 05:45:00,16,60.06,23.65,20.09,619.47,0.97,888.04,163.84,0.1,0.09,5.9,Leaf Development,6
Batch_001,2025-04-28 05:50:00,16,59.85,22.74,23.41,628.57,0.98,770.0,196.95,0.09,0.09,5.92,Leaf Development,6
Batch_001,2025-04-28 05:55:00,16,57.21,21.86,20.91,632.47,0.99,530.68,235.25,0.2,0.16,6.22,Leaf Development,6
Batch_001,2025-04-28 06:00:00,16,59.74,27.7,27.58,627.06,0.98,17550.3,536.11,0.16,0.14,6.07,Leaf Development,6
Batch_001,2025-04-28 06:05:00,16,60.44,30.44,26.33,627.53,0.98,15368.39,662.48,0.09,0.1,6.13,Leaf Development,6
Batch_001,2025-04-28 06:10:00,16,60.61,26.27,25.83,628.0,0.98,19425.3,594.24,0.07,0.13,5.88,Leaf Development,6
Batch_001,2025-04-28 06:15:00,16,61.69,26.97,25.06,634.13,0.99,18250.51,656.73,0.14,0.15,6.11,Leaf Development,6
Batch_001,2025-04-28 06:20:00,16,56.27,30.28,27.31,629.7,0.98,15114.46,511.14,0.13,0.17,6.08,Leaf Development,6
Batch_001,2025-04-28 06:25:00,16,57.12,27.43,26.07,636.58,0.99,15846.52,568.7,0.1,0.19,6.0,Leaf Development,6
Batch_001,2025-04-28 06:30:00,16,60.51,29.7,26.51,625.97,0.98,17227.14,603.93,0.15,0.16,6.16,Leaf Development,6
Batch_001,2025-04-28 06:35:00,16,62.85,27.33,26.83,634.29,0.99,19292.67,512.54,0.19,0.18,6.05,Leaf Development,6
Batch_001,2025-04-28 06:40:00,16,57.59,28.81,27.1,620.0,0.97,18238.53,508.97,0.17,0.12,5.83,Leaf Development,6
Batch_001,2025-04-28 06:45:00,16,57.26,31.1,27.06,629.35,0.98,17590.95,491.87,0.08,0.19,6.24,Leaf Development,6
Batch_001,2025-04-28 06:50:00,16,59.17,27.39,27.22,634.75,0.99,15659.08,591.41,0.17,0.13,5.88,Leaf Development,6
Batch_001,2025-04-28 06:55:00,16,58.89,30.52,25.3,634.72,0.99,19848.37,654.43,0.13,0.08,5.75,Leaf Development,6
Batch_001,2025-04-28 07:00:00,16,63.61,28.2,26.19,614.01,0.96,17079.78,551.52,0.1,0.07,5.92,Leaf Development,6
Batch_001,2025-04-28 07:05:00,16,58.16,31.65,27.39,634.2,0.99,19753.14,645.47,0.18,0.1,5.85,Leaf Development,6
Batch_001,2025-04-28 07:10:00,16,61.76,29.0,25.3,630.02,0.98,15817.14,624.51,0.14,0.08,6.13,Leaf Development,6
Batch_001,2025-04-28 07:15:00,16,59.84,30.85,24.33,630.79,0.99,17847.37,560.86,0.15,0.1,6.04,Leaf Development,6
Batch_001,2025-04-28 07:20:00,16,56.98,27.19,26.45,632.89,0.99,15576.4,514.85,0.1,0.08,5.81,Leaf Development,6
Batch_001,2025-04-28 07:25:00,16,62.2,30.25,27.83,625.99,0.98,17909.29,586.23,0.11,0.12,5.98,Leaf Development,6
Batch_001,2025-04-28 07:30:00,16,56.46,28.18,26.05,642.89,1.0,15850.2,717.19,0.18,0.08,6.16,Leaf Development,6
Batch_001,2025-04-28 07:35:00,16,58.13,31.35,27.8,637.34,1.0,18943.01,568.18,0.13,0.09,6.26,Leaf Development,6
Batch_001,2025-04-28 07:40:00,16,57.93,25.67,27.9,629.76,0.98,14734.75,651.33,0.11,0.16,5.92,Leaf Development,6
Batch_001,2025-04-28 07:45:00,16,57.24,28.97,25.28,622.55,0.97,18408.89,654.69,0.08,0.14,6.05,Leaf Development,6
Batch_001,2025-04-28 07:50:00,16,59.15,27.87,26.08,638.51,1.0,17922.65,684.98,0.14,0.13,6.15,Leaf Development,6
Batch_001,2025-04-28 07:55:00,16,56.07,31.41,25.55,630.18,0.98,19039.39,580.92,0.07,0.12,5.92,Leaf Development,6
Batch_001,2025-04-28 08:00:00,16,57.93,27.5,27.76,632.47,0.99,17478.32,631.12,0.16,0.17,6.02,Leaf Development,6
Batch_001,2025-04-28 08:05:00,16,59.02,26.53,26.66,625.62,0.98,17083.71,605.87,0.14,0.09,5.97,Leaf Development,6
Batch_001,2025-04-28 08:10:00,16,57.24,30.09,24.93,629.99,0.98,17752.45,545.05,0.08,0.12,6.05,Leaf Development,6
Batch_001,2025-04-28 08:15:00,16,62.28,26.64,27.14,630.6,0.99,17197.51,546.59,0.19,0.07,5.94,Leaf Development,6
Batch_001,2025-04-28 08:20:00,16,60.36,32.03,27.2,629.89,0.98,19583.65,592.3,0.11,0.12,6.23,Leaf Development,6
Batch_001,2025-04-28 08:25:00,16,56.87,29.42,27.76,633.25,0.99,15583.26,529.54,0.11,0.13,5.84,Leaf Development,6
Batch_001,2025-04-28 08:30:00,16,54.93,29.95,24.29,624.48,0.98,19368.57,490.56,0.16,0.15,5.9,Leaf Development,6
Batch_001,2025-04-28 08:35:00,16,58.95,29.22,27.45,630.64,0.99,16946.26,508.67,0.18,0.17,5.91,Leaf Development,6
Batch_001,2025-04-28 08:40:00,16,56.07,28.64,25.93,631.76,0.99,16928.34,572.18,0.1,0.11,5.78,Leaf Development,6
Batch_001,2025-04-28 08:45:00,16,59.77,30.98,23.95,637.16,1.0,17377.95,619.34,0.15,0.09,5.87,Leaf Development,6
Batch_001,2025-04-28 08:50:00,16,60.18,31.75,24.54,623.84,0.97,18894.78,620.39,0.18,0.14,6.17,Leaf Development,6
Batch_001,2025-04-28 08:55:00,16,58.31,28.46,24.2,631.58,0.99,16645.77,490.43,0.11,0.13,5.98,Leaf Development,6
Batch_001,2025-04-28 09:00:00,16,59.06,28.32,24.13,633.02,0.99,19628.41,595.09,0.07,0.12,5.87,Leaf Development,6
Batch_001,2025-04-28 09:05:00,16,53.23,31.23,24.86,634.92,0.99,15541.76,598.03,0.14,0.15,5.9,Leaf Development,6
Batch_001,2025-04-28 09:10:00,16,59.49,26.84,25.92,624.5,0.98,17723.1,577.85,0.14,0.17,6.14,Leaf Development,6
Batch_001,2025-04-28 09:15:00,16,59.39,27.25,27.05,627.2,0.98,20479.2,505.73,0.08,0.14,6.13,Leaf Development,6
Batch_001,2025-04-28 09:20:00,16,62.33,26.97,26.54,635.05,0.99,16373.92,656.94,0.14,0.14,6.0,Leaf Development,6
Batch_001,2025-04-28 09:25:00,16,55.15,28.18,27.65,632.55,0.99,18632.37,542.25,0.1,0.14,6.19,Leaf Development,6
Batch_001,2025-04-28 09:30:00,16,57.88,28.28,26.94,642.42,1.0,17005.54,718.35,0.08,0.15,5.99,Leaf Development,6
Batch_001,2025-04-28 09:35:00,16,62.01,29.73,27.72,628.45,0.98,20140.83,539.52,0.11,0.09,5.81,Leaf Development,6
Batch_001,2025-04-28 09:40:00,16,56.67,28.11,24.18,633.23,0.99,16794.02,697.94,0.18,0.08,6.14,Leaf Development,6
Batch_001,2025-04-28 09:45:00,16,60.34,31.93,26.35,634.2,0.99,17379.77,642.09,0.12,0.15,5.92,Leaf Development,6
Batch_001,2025-04-28 09:50:00,16,62.07,31.46,27.44,627.35,0.98,15426.8,532.64,0.11,0.1,5.85,Leaf Development,6
Batch_001,2025-04-28 09:55:00,16,59.95,31.3,27.13,616.24,0.96,16971.29,636.25,0.18,0.16,6.18,Leaf Development,6
Batch_001,2025-04-28 10:00:00,16,57.3,28.25,24.31,632.16,0.99,18447.6,672.64,0.12,0.16,5.8,Leaf Development,6
Batch_001,2025-04-28 10:05:00,16,56.35,25.54,27.45,627.93,0.98,16384.7,701.51,0.1,0.16,6.16,Leaf Development,6
Batch_001,2025-04-28 10:10:00,16,55.99,30.54,27.95,620.8,0.97,16997.98,587.78,0.09,0.16,5.88,Leaf Development,6
Batch_001,2025-04-28 10:15:00,16,58.09,29.49,25.43,636.0,0.99,17590.46,633.7,0.19,0.13,6.03,Leaf Development,6
Batch_001,2025-04-28 10:20:00,16,57.28,29.81,24.78,639.94,1.0,17884.03,690.55,0.06,0.06,5.86,Leaf Development,6
Batch_001,2025-04-28 10:25:00,16,57.93,29.45,24.65,624.59,0.98,16933.67,674.82,0.18,0.07,6.04,Leaf Development,6
Batch_001,2025-04-28 10:30:00,16,59.39,31.94,25.95,639.87,1.0,19403.9,729.53,0.13,0.16,6.19,Leaf Development,6
Batch_001,2025-04-28 10:35:00,16,59.65,28.53,26.6,627.66,0.98,18360.75,542.08,0.18,0.08,5.95,Leaf Development,6
Batch_001,2025-04-28 10:40:00,16,59.09,29.65,26.86,623.17,0.97,18017.35,713.49,0.12,0.18,6.05,Leaf Development,6
Batch_001,2025-04-28 10:45:00,16,59.46,31.29,27.36,633.39,0.99,15076.2,589.97,0.19,0.12,5.9,Leaf Development,6
Batch_001,2025-04-28 10:50:00,16,61.37,29.43,24.81,623.44,0.97,17622.19,611.2,0.18,0.08,6.02,Leaf Development,6
Batch_001,2025-04-28 10:55:00,16,57.18,26.25,26.22,622.51,0.97,19155.64,706.64,0.12,0.09,6.12,Leaf Development,6
Batch_001,2025-04-28 11:00:00,16,58.32,28.19,28.09,629.89,0.98,15322.43,591.48,0.15,0.08,6.0,Leaf Development,6
Batch_001,2025-04-28 11:05:00,16,59.73,32.04,28.06,625.0,0.98,16835.33,535.98,0.1,0.15,6.27,Leaf Development,6
Batch_001,2025-04-28 11:10:00,16,58.69,32.07,25.36,633.4,0.99,18968.13,559.71,0.1,0.17,5.96,Leaf Development,6
Batch_001,2025-04-28 11:15:00,16,56.26,31.05,27.65,624.14,0.98,15608.4,614.08,0.18,0.08,5.93,Leaf Development,6
Batch_001,2025-04-28 11:20:00,16,57.43,30.34,25.97,638.98,1.0,16420.17,653.65,0.2,0.16,6.07,Leaf Development,6
Batch_001,2025-04-28 11:25:00,16,58.76,30.35,26.2,632.65,0.99,19236.05,628.38,0.18,0.13,6.16,Leaf Development,6
Batch_001,2025-04-28 11:30:00,16,58.62,29.61,27.27,623.0,0.97,15416.25,489.86,0.1,0.06,5.86,Leaf Development,6
Batch_001,2025-04-28 11:35:00,16,57.16,26.61,25.16,624.37,0.98,16842.67,613.53,0.14,0.08,5.95,Leaf Development,6
Batch_001,2025-04-28 11:40:00,16,61.64,32.02,25.2,630.22,0.98,18632.22,601.59,0.2,0.16,5.93,Leaf Development,6
Batch_001,2025-04-28 11:45:00,16,59.1,31.8,25.94,625.78,0.98,15086.32,693.75,0.1,0.14,6.13,Leaf Development,6
Batch_001,2025-04-28 11:50:00,16,62.13,29.37,27.5,633.36,0.99,18865.09,635.27,0.15,0.16,5.9,Leaf Development,6
Batch_001,2025-04-28 11:55:00,16,59.6,30.56,24.38,637.82,1.0,17577.05,645.66,0.15,0.17,5.86,Leaf Development,6
Batch_001,2025-04-28 12:00:00,16,47.0,34.22,32.65,632.71,0.99,11601.86,401.2,0.17,0.11,6.09,Leaf Development,6
Batch_001,2025-04-28 12:05:00,16,49.34,33.9,32.73,633.39,0.99,12828.45,349.19,0.17,0.08,6.06,Leaf Development,6
Batch_001,2025-04-28 12:10:00,16,48.79,35.94,33.85,640.14,1.0,11184.01,326.05,0.19,0.15,5.86,Leaf Development,6
Batch_001,2025-04-28 12:15:00,16,42.72,33.95,33.61,633.98,0.99,14049.07,446.63,0.13,0.08,6.14,Leaf Development,6
Batch_001,2025-04-28 12:20:00,16,51.36,34.04,32.77,625.17,0.98,11220.7,427.93,0.17,0.13,6.08,Leaf Development,6
Batch_001,2025-04-28 12:25:00,16,54.81,36.68,33.31,627.79,0.98,11612.69,461.07,0.17,0.16,5.98,Leaf Development,6
Batch_001,2025-04-28 12:30:00,16,48.78,34.66,33.44,641.23,1.0,13272.16,411.52,0.13,0.15,6.14,Leaf Development,6
Batch_001,2025-04-28 12:35:00,16,47.17,34.95,33.61,636.77,0.99,10662.16,489.68,0.11,0.09,6.05,Leaf Development,6
Batch_001,2025-04-28 12:40:00,16,51.96,35.48,31.95,631.82,0.99,12473.5,405.09,0.09,0.07,6.13,Leaf Development,6
Batch_001,2025-04-28 12:45:00,16,49.37,34.36,31.91,629.61,0.98,11440.03,294.42,0.19,0.09,6.14,Leaf Development,6
Batch_001,2025-04-28 12:50:00,16,50.71,34.2,33.41,641.03,1.0,10732.39,295.48,0.12,0.08,6.08,Leaf Development,6
Batch_001,2025-04-28 12:55:00,16,50.54,35.67,32.82,626.98,0.98,11564.34,486.66,0.2,0.1,5.9,Leaf Development,6
Batch_001,2025-04-28 13:00:00,16,46.05,35.61,32.79,636.66,0.99,5870.5,352.14,0.09,0.11,5.87,Leaf Development,6
Batch_001,2025-04-28 13:05:00,16,46.87,36.92,33.57,631.37,0.99,7735.89,320.21,0.2,0.19,6.21,Leaf Development,6
Batch_001,2025-04-28 13:10:00,16,48.67,36.45,32.15,634.45,0.99,6367.29,362.81,0.12,0.17,6.2,Leaf Development,6
Batch_001,2025-04-28 13:15:00,16,51.29,36.82,33.07,630.86,0.99,6923.58,248.01,0.18,0.09,5.83,Leaf Development,6
Batch_001,2025-04-28 13:20:00,16,50.61,35.82,33.06,633.52,0.99,6837.97,253.96,0.09,0.14,5.79,Leaf Development,6
Batch_001,2025-04-28 13:25:00,16,47.67,34.38,32.29,641.14,1.0,7813.27,376.04,0.12,0.13,5.91,Leaf Development,6
Batch_001,2025-04-28 13:30:00,16,51.7,35.61,33.43,624.38,0.98,7168.99,225.48,0.17,0.14,5.88,Leaf Development,6
Batch_001,2025-04-28 13:35:00,16,43.0,34.34,33.45,633.78,0.99,5236.0,337.82,0.17,0.17,5.84,Leaf Development,6
Batch_001,2025-04-28 13:40:00,16,47.26,35.16,32.37,634.72,0.99,7482.28,353.59,0.13,0.13,5.79,Leaf Development,6
Batch_001,2025-04-28 13:45:00,16,51.0,37.05,33.44,625.44,0.98,6177.82,369.86,0.2,0.13,6.06,Leaf Development,6
Batch_001,2025-04-28 13:50:00,16,50.45,34.96,32.57,626.65,0.98,6615.5,379.92,0.15,0.08,5.94,Leaf Development,6
Batch_001,2025-04-28 13:55:00,16,44.88,37.04,32.91,623.47,0.97,7252.73,196.81,0.12,0.14,5.88,Leaf Development,6
Batch_001,2025-04-28 14:00:00,16,46.66,37.66,34.09,627.22,0.98,6402.8,353.49,0.1,0.08,6.12,Leaf Development,6
Batch_001,2025-04-28 14:05:00,16,46.49,37.92,32.65,624.13,0.98,5465.39,241.78,0.1,0.17,6.07,Leaf Development,6
Batch_001,2025-04-28 14:10:00,16,49.67,36.78,33.35,633.99,0.99,6130.12,295.03,0.16,0.11,5.96,Leaf Development,6
Batch_001,2025-04-28 14:15:00,16,48.09,37.49,33.65,636.51,0.99,6721.94,375.66,0.09,0.13,6.0,Leaf Development,6
Batch_001,2025-04-28 14:20:00,16,53.7,37.76,32.12,628.76,0.98,5592.5,296.85,0.15,0.07,6.11,Leaf Development,6
Batch_001,2025-04-28 14:25:00,16,43.1,38.14,33.37,622.22,0.97,7371.12,253.41,0.16,0.09,5.92,Leaf Development,6
Batch_001,2025-04-28 14:30:00,16,41.06,37.44,33.85,626.61,0.98,6880.8,258.26,0.12,0.07,5.96,Leaf Development,6
Batch_001,2025-04-28 14:35:00,16,51.58,37.84,32.65,624.18,0.98,7532.88,193.48,0.16,0.15,5.93,Leaf Development,6
Batch_001,2025-04-28 14:40:00,16,48.14,37.88,32.44,629.8,0.98,7332.33,353.07,0.11,0.13,6.13,Leaf Development,6
Batch_001,2025-04-28 14:45:00,16,46.55,37.4,32.84,628.35,0.98,7404.56,299.45,0.11,0.12,6.2,Leaf Development,6
Batch_001,2025-04-28 14:50:00,16,52.86,37.23,32.21,641.91,1.0,4942.86,343.44,0.16,0.1,6.17,Leaf Development,6
Batch_001,2025-04-28 14:55:00,16,48.67,38.46,33.94,631.51,0.99,6527.28,327.58,0.15,0.15,6.2,Leaf Development,6
Batch_001,2025-04-28 15:00:00,16,47.35,38.05,31.96,626.14,0.98,5050.44,227.34,0.08,0.13,6.13,Leaf Development,6
Batch_001,2025-04-28 15:05:00,16,38.52,37.99,32.32,642.47,1.0,7297.33,374.51,0.18,0.08,6.1,Leaf Development,6
Batch_001,2025-04-28 15:10:00,16,51.41,37.66,33.35,630.91,0.99,7309.82,203.29,0.1,0.15,6.03,Leaf Development,6
Batch_001,2025-04-28 15:15:00,16,44.2,37.83,32.12,629.24,0.98,6149.07,260.14,0.1,0.12,5.84,Leaf Development,6
Batch_001,2025-04-28 15:20:00,16,47.96,36.3,32.12,624.62,0.98,8048.7,219.36,0.2,0.09,6.1,Leaf Development,6
Batch_001,2025-04-28 15:25:00,16,48.23,37.43,33.89,627.25,0.98,6985.62,312.66,0.12,0.08,6.0,Leaf Development,6
Batch_001,2025-04-28 15:30:00,16,52.21,37.65,32.64,633.1,0.99,7308.15,265.28,0.2,0.17,6.25,Leaf Development,6
Batch_001,2025-04-28 15:35:00,16,53.36,37.44,32.68,626.83,0.98,7619.54,276.36,0.19,0.1,6.02,Leaf Development,6
Batch_001,2025-04-28 15:40:00,16,51.82,38.24,32.21,638.87,1.0,5210.89,260.83,0.12,0.09,6.04,Leaf Development,6
Batch_001,2025-04-28 15:45:00,16,54.77,37.04,33.17,630.31,0.98,5586.11,202.46,0.12,0.09,5.96,Leaf Development,6
Batch_001,2025-04-28 15:50:00,16,47.91,37.69,32.56,628.05,0.98,7032.92,387.58,0.12,0.14,6.05,Leaf Development,6
Batch_001,2025-04-28 15:55:00,16,46.81,37.53,33.18,632.01,0.99,7018.21,375.18,0.11,0.07,6.23,Leaf Development,6
Batch_001,2025-04-28 16:00:00,16,69.3,31.16,28.34,635.89,0.99,6267.43,388.76,0.14,0.11,5.79,Leaf Development,6
Batch_001,2025-04-28 16:05:00,16,64.15,31.94,28.53,642.58,1.0,6893.99,293.93,0.17,0.13,6.09,Leaf Development,6
Batch_001,2025-04-28 16:10:00,16,66.73,32.99,27.5,637.33,1.0,6428.91,279.91,0.12,0.1,5.83,Leaf Development,6
Batch_001,2025-04-28 16:15:00,16,69.35,33.55,26.31,622.59,0.97,7385.54,203.68,0.17,0.17,5.98,Leaf Development,6
Batch_001,2025-04-28 16:20:00,16,62.33,32.04,28.13,638.33,1.0,5656.05,264.77,0.16,0.11,6.0,Leaf Development,6
Batch_001,2025-04-28 16:25:00,16,59.57,33.23,28.43,631.57,0.99,7464.51,256.69,0.08,0.15,5.85,Leaf Development,6
Batch_001,2025-04-28 16:30:00,16,70.02,30.26,28.83,632.93,0.99,5362.61,208.53,0.16,0.08,6.07,Leaf Development,6
Batch_001,2025-04-28 16:35:00,16,60.39,30.72,28.24,627.06,0.98,7362.73,323.02,0.11,0.16,6.09,Leaf Development,6
Batch_001,2025-04-28 16:40:00,16,68.22,32.13,27.02,643.41,1.01,7638.53,368.16,0.12,0.12,6.26,Leaf Development,6
Batch_001,2025-04-28 16:45:00,16,62.15,33.59,29.19,629.32,0.98,7760.61,381.36,0.11,0.06,5.99,Leaf Development,6
Batch_001,2025-04-28 16:50:00,16,64.22,30.41,26.07,644.55,1.01,4745.59,361.29,0.1,0.08,6.11,Leaf Development,6
Batch_001,2025-04-28 16:55:00,16,61.86,33.49,26.38,627.82,0.98,7087.9,296.97,0.15,0.14,6.2,Leaf Development,6
Batch_001,2025-04-28 17:00:00,16,60.72,34.72,27.0,625.28,0.98,6772.34,304.47,0.12,0.15,6.1,Leaf Development,6
Batch_001,2025-04-28 17:05:00,16,60.9,33.6,29.28,640.07,1.0,5602.67,381.21,0.17,0.08,5.93,Leaf Development,6
Batch_001,2025-04-28 17:10:00,16,70.52,33.43,28.54,622.98,0.97,5508.08,387.73,0.21,0.14,6.01,Leaf Development,6
Batch_001,2025-04-28 17:15:00,16,70.51,32.99,28.82,633.53,0.99,5021.99,277.34,0.12,0.13,5.89,Leaf Development,6
Batch_001,2025-04-28 17:20:00,16,62.6,31.13,28.48,623.11,0.97,7432.77,295.13,0.11,0.14,5.95,Leaf Development,6
Batch_001,2025-04-28 17:25:00,16,60.69,32.01,27.67,623.65,0.97,6979.05,332.07,0.11,0.12,5.98,Leaf Development,6
Batch_001,2025-04-28 17:30:00,16,70.09,32.72,29.75,626.84,0.98,7416.63,265.15,0.17,0.16,6.11,Leaf Development,6
Batch_001,2025-04-28 17:35:00,16,65.75,32.31,27.47,632.55,0.99,7183.86,350.13,0.09,0.1,5.99,Leaf Development,6
Batch_001,2025-04-28 17:40:00,16,63.97,32.27,27.69,637.98,1.0,6154.68,194.6,0.18,0.18,6.11,Leaf Development,6
Batch_001,2025-04-28 17:45:00,16,63.11,33.95,29.07,639.69,1.0,6824.76,389.13,0.1,0.18,5.97,Leaf Development,6
Batch_001,2025-04-28 17:50:00,16,66.1,33.84,28.87,624.12,0.98,6945.59,385.29,0.09,0.17,5.85,Leaf Development,6
Batch_001,2025-04-28 17:55:00,16,64.02,31.87,28.54,627.43,0.98,6790.42,298.2,0.18,0.12,6.17,Leaf Development,6
Batch_001,2025-04-28 18:00:00,16,67.58,26.55,29.58,635.36,0.99,735.58,169.14,0.09,0.08,6.09,Leaf Development,6
Batch_001,2025-04-28 18:05:00,16,68.8,24.84,26.54,629.95,0.98,618.52,181.26,0.15,0.15,5.91,Leaf Development,6
Batch_001,2025-04-28 18:10:00,16,69.18,28.97,28.89,642.85,1.0,942.08,187.99,0.09,0.08,6.1,Leaf Development,6
Batch_001,2025-04-28 18:15:00,16,58.65,29.55,28.27,620.68,0.97,679.45,171.26,0.17,0.11,6.0,Leaf Development,6
Batch_001,2025-04-28 18:20:00,16,68.57,26.06,28.45,628.16,0.98,684.76,179.16,0.11,0.13,5.98,Leaf Development,6
Batch_001,2025-04-28 18:25:00,16,63.9,26.48,28.24,628.5,0.98,719.65,195.25,0.12,0.06,5.88,Leaf Development,6
Batch_001,2025-04-28 18:30:00,16,66.56,28.86,29.75,630.33,0.98,698.41,148.3,0.12,0.15,5.83,Leaf Development,6
Batch_001,2025-04-28 18:35:00,16,67.95,24.83,29.52,630.74,0.99,915.31,227.11,0.2,0.09,6.06,Leaf Development,6
Batch_001,2025-04-28 18:40:00,16,71.62,26.49,29.5,625.43,0.98,801.49,193.05,0.11,0.06,5.89,Leaf Development,6
Batch_001,2025-04-28 18:45:00,16,67.62,27.36,29.64,632.66,0.99,710.8,244.8,0.12,0.13,6.1,Leaf Development,6
Batch_001,2025-04-28 18:50:00,16,62.31,26.42,27.11,624.66,0.98,1001.69,181.79,0.14,0.12,5.99,Leaf Development,6
Batch_001,2025-04-28 18:55:00,16,64.98,27.27,29.74,635.86,0.99,573.69,192.47,0.1,0.11,5.89,Leaf Development,6
Batch_001,2025-04-28 19:00:00,16,66.39,28.49,28.33,623.0,0.97,714.34,209.21,0.11,0.07,6.01,Leaf Development,6
